objectid,epid
5404,27012045541
848,916051702
71272,1504740945
108161,1604741312
258389,4026099060
223215,23008100842
319103,19037186582
93688,700635745
2807,1945054476
13166,14036209166
5576,1841980111
246701,18019048887
218358,24039297852
2453,677194517
285125,6035174010
260942,11035628972
25947,1742147601
269603,25034715404
299268,9037174887
244738,22018333078
175213,1161670772
212734,682446142
13328,2155475418
240892,25034770142
235247,26015036428
276923,22034741490
181279,1377634946
320534,24042452364
9653,1440035732
176189,566785393
4143,8020793181
206504,890444655
251818,20025448555
130600,1742140318
257769,2305861315
253925,22034207279
232247,21042583017
229956,15021654985
285773,23035063406
157655,1339610239
146021,1441036786
205398,935042723
70323,9019335073
172597,21034779727
83629,1553026852
681,1841966112
155802,1839880777
180459,1772735323
251219,10022034445
147938,2164345077
183251,2154452607
194298,2154452607
198087,13009717966
1419,6023578793
180483,25009491125
27162,27009195081
319103,25034916228
292971,21039086825
19244,2254407905
274522,2254407905
36648,13024736991
230505,2234755831
164168,1442142366
102680,26037646815
242277,25025909621
174506,11009471975
63539,1139513099
280833,27039223003
177182,1345365381
164167,1345365381
93895,1540346810
2596,1842050761
177086,1953034183
114784,500450016
168703,1152113818
158392,1441847047
204004,13039532951
235247,18034906362
168512,1645974544
164165,1943400617
257496,11026350938
169426,28008694492
187653,25009530412
271460,22032787046
203717,14035677575
104813,1642107211
136986,1142055982
2223,1742020926
179158,8011040441
128667,1739919225
257527,26033160552
533,1265541178
276025,6041378609
231991,15016326533
269385,20034596440
156042,1739720014
23695,879922780
271320,3034998880
84876,3034998880
121921,2110044983
238391,2110044983
21754,1542009322
14254,2128189837
255674,17025728042
269725,23034978040
2223,12024004807
210065,25035363619
176189,3009479598
255601,20041357087
110279,2045551645
137987,1139235797
182078,2280518831
283871,3037189008
484,1274482376
243759,2302876358
178485,1970489572
91817,18037015647
220588,12034762132
6249,1258997770
24480,5036815859
204879,25014108453
274533,3034975710
133473,1570553202
177739,1062607807
1931,1948993312
62871,1941984206
103235,1642078520
11760,1742001943
3955,1339375895
97207,1560020301
292031,28036430759
262754,12028439775
167885,1053080228
49,1440165931
284818,27036107020
256570,7026556429
174095,1472665247
113873,27039716164
246701,25045894087
161936,1564350308
69130,4036276675
187273,740133900
276104,10040651223
161965,1782377900
292034,20034968067
217949,27034770284
1917,2236807062
155820,7039250299
228341,23010342463
313292,22040771399
121921,1942012431
147151,1341998114
175878,1556441435
223740,3035396482
193557,2069284934
20545,1441986854
163967,1743018270
3190,1440083922
226562,3015450375
294228,18037137636
140934,13030106984
247102,13029932627
176193,1542082150
153318,1791067635
246701,14039694307
303036,21040217435
147949,1583070772
215,1841951239
175211,1155907546
926,20009498969
157354,22009499110
220520,10005253734
40849,23009540713
205359,2090231045
216465,8009009746
223278,11017025870
213360,28020007352
194655,14015545601
154600,1139951526
258451,5025359763
7327,14042580843
162378,19009537017
328053,23037210715
230383,2248422891
164153,1339564938
201311,1686075932
197333,2085796422
146886,542967182
334,12045470047
229265,8034779369
265316,2306309844
244654,6026551679
207582,2045412896
259996,2305860992
236485,4007115225
178397,8010578643
54998,1739518200
287954,19002694050
209685,19002694050
257673,23026558629
244144,4034772905
234487,3044970243
2818,11027537503
273976,13037098597
63268,22003301052
193592,20012037565
301055,27041447705
175334,2155834876
150,1039728089
192735,1590892647
299270,6041376474
210052,9008656718
207167,3029896172
1219,5026593198
181688,1555447855
2136,3040692283
286153,20033910657
278,1362129559
2322,566067692
181796,1358518019
182027,1358518019
269595,4036800493
5086,8044673400
250337,23032383245
242574,20021550452
161936,27034538582
240843,20034976471
246366,25020790083
5339,19032493512
165948,1445431207
51,1544968465
217085,11025306884
2281,2121025101
137909,1642106872
3728,1945023732
204431,2154823438
309857,3039887496
1533,11045537945
83268,1769929831
158793,1985600700
302991,25040396854
245271,3026225653
269144,7034536971
206094,25007104249
172220,1484084970
230505,27007579194
162564,1549688610
207121,2050851331
19244,2050851331
285448,2308319299
270958,3036463714
247763,17034963556
73070,1540178880
124545,897234538
160669,897234538
156009,1040162891
2452,6037649529
215213,2279722527
17329,15023795754
215840,910589709
207207,908391234
2243,2254449497
34496,1371322868
926,1744960905
272738,5038171748
166897,1153042200
624,1040630415
244522,16024371528
234671,20011982725
183562,1844990499
232520,3010556382
264396,5035326964
187104,575772970
256320,20044984962
192860,2215235512
218179,4020789401
285976,4036915762
264241,25041783949
155689,15009494373
193527,539520368
292030,13035124781
235365,28010369130
228719,20029974710
154638,1242411361
59960,1539939903
147020,1671258597
254701,16022448171
187645,1171717198
188076,2155183350
230933,28010550925
172073,596662023
15889,1440223322
63706,1740173507
172008,10026460686
2593,1157863519
264198,5026150701
39856,1240200425
255545,20007073548
239307,8019247913
257283,22034934212
33643,1447472598
112869,1742104928
148228,1886758653
204305,1886758653
121,8035811085
283355,8035811085
233078,13015378219
175212,1662687071
207062,564877437
106217,1450964346
248158,9024448748
223931,22019904470
254640,12026433104
41003,1242104886
213370,2155037657
22479,1463202165
244918,15023889333
229853,12025425920
104006,1842002165
142326,2280547533
289559,8036990981
180459,28011164552
127784,527345816
279304,9033520329
213099,19005837270
246744,5026173618
255016,16022448258
319290,3042318604
163745,1040326520
233312,20018720611
245643,13025936864
83195,2284053002
25554,847263704
213984,847263704
184108,1162640605
4103,2088602571
281946,15039203345
194655,15040613668
157096,1042006095
174584,10036973148
312267,1478073358
92415,1478073358
6113,1139904081
177088,1753187427
298607,27040745362
276830,23038223971
7688,1539409475
161578,897234650
285905,3036216879
15,1039329665
39463,1039329665
40529,1039329665
146508,1650993288
113997,1475424026
192661,1475424026
136063,1240402642
144763,1655383810
255924,24045150959
160081,1152605748
204836,1491035738
181689,1455412718
172308,1045409398
1515,17043915365
218920,2218789932
280191,18034968122
256481,2296218835
175284,1655346514
3076,1545125366
108687,1545125366
73313,2118306266
24985,8034818403
106637,1539940414
30549,2164336689
254470,14024912356
228051,21025942881
239951,25019832818
144734,1992909859
175287,1855064177
123185,1142058765
138161,1441219960
256572,26033677251
260678,18029888817
248702,2232626472
174090,1850904859
50,1872593094
146880,2235680634
97842,598144126
115098,1140145684
117793,1839424625
192934,604928708
6521,1158605745
2136,2254385335
193211,14019904636
2593,1385925374
6819,1745355975
24878,1766749752
157789,1942013345
164147,20009868640
111799,21030636826
193949,2080931351
283294,3035325084
246639,25022422960
233961,23011287423
94123,1842029677
181819,26034968925
269144,20034924501
168928,1353063400
24985,15040675294
137909,6012037380
198773,1285456134
113924,17009539565
292680,2307391080
2719,1137386922
231581,5025663168
127096,6008239075
2651,4032520285
159003,20034778149
192926,7034806860
256838,15028335702
143519,1339774803
179182,1853290593
171273,14001729779
258104,7036211403
231965,4012001156
25669,1461428022
218178,12036195481
122522,1642061957
127067,23004253671
43443,1442452477
205716,2155774194
260942,12027683950
223223,1945091669
131835,6009474150
102680,1239927064
257321,9034387390
205637,2039793088
108665,2027870510
223602,6006602488
180585,1566133149
146508,1566133149
151347,4012435882
154203,2305822425
191301,6011375227
208020,783012446
268864,23034234132
167888,1553098932
295285,13041371039
213099,9004385135
40816,1039479787
245045,28034250311
258447,3016432852
9924,8023792127
249746,27036799303
187645,1865642793
181796,571224466
96778,1240112931
183966,2164332738
1526,1144970502
257759,17026861145
150,2126176403
299047,6041363771
38896,1742120151
4209,27029732599
143175,12021641359
156714,1345198403
232595,26035019950
218503,20004924103
26997,8044209132
216597,933190047
180329,25039013689
155426,599689731
193840,19005932772
256874,6034781882
131287,2155749246
253926,10035288443
270844,6035323161
192457,558556312
252556,11034635572
138649,1158729684
299372,13039051549
4396,845053284
192074,845053284
223321,12023996996
814,728664742
218161,15006622201
208019,747186409
175100,1354345254
41068,1475263253
247963,20024014157
171424,1145337222
97207,6013253755
269511,14040558624
175739,13035628209
193083,1056018751
285156,24035166936
195867,15008688346
483,1141768089
203731,8035680809
273477,27035399137
245744,17023589394
1419,1839674029
267017,12023773915
230852,14018952589
213492,796175685
179804,2155762175
311921,26039485101
243797,25043235738
200171,28015272843
273477,28034981528
294857,19039644134
181690,1454760627
9674,7034781098
42487,23004906023
176494,2050056273
41114,1839231369
63888,2155227132
1515,12027980324
282418,9035405480
53953,13024193547
272682,25036798993
229941,22012057077
283649,18035381186
255507,12025697184
150376,18011031321
299266,23037198617
303057,22041455388
172225,2072530095
261424,7039083372
159227,1442078325
6819,1849837287
161031,1742128618
5298,1445710159
2596,1072624677
4122,17027216975
258389,7025625798
10081,6034781925
302990,8040317061
297435,19039644312
213460,598273001
216091,598273001
938,1744698177
206366,2134744542
247143,7021658971
258244,7025750949
12333,24009498754
295948,24037691212
215,1842028861
2223,25043661411
232291,14009607168
2653,1543691083
283871,28036443897
261529,10034779494
160477,2071023431
192291,13011030789
91514,19023651337
244114,20025946353
33643,1742118232
101721,1639310374
127095,1445105447
28023,19012040062
282853,27035131002
208071,2049811493
17392,24013137699
1219,2256197515
136991,1751027265
92828,3028507410
2094,1142056448
181,1883520304
290448,18035398521
201310,1086928552
205867,27008525399
255167,22022455262
40834,2043464221
209419,2043464221
2818,2164330431
179539,1591897722
175254,12030473848
246684,19043011494
191876,2068857639
174430,2176653570
247718,28020409214
257616,2305443865
2223,1739858438
10630,3009506535
221107,25007916982
2719,1445104826
62219,1280705409
84406,1076625568
249381,28025455491
196946,13017368977
122323,21008640759
288794,6040211574
182094,1242484002
282171,17040309240
280191,7032453929
176742,1453110686
324297,5042473477
130792,1943737247
148040,1039802306
182631,1442332980
49,1941866575
91034,16023800940
34320,1942012133
172931,2106404651
292488,20039280050
185353,2152942051
188825,2070895402
303478,5040168716
146021,18023582082
125618,1542089835
242213,11022091722
266938,9034770769
155624,3009504289
126100,10029152935
269734,24034158349
254018,4025984060
286096,8038005857
41844,1360030634
125403,2076822202
181564,14021452936
269207,12042111280
148951,626330462
14356,1742094319
123764,1139723097
252526,13026635689
249833,7021174657
193215,620157564
170216,2164326352
10547,13034775167
143061,2070940707
12996,3012039229
83195,20032438618
145842,10008676090
83330,22009500718
205059,22009500718
39856,1841894984
27028,23025005533
217085,2181354901
220913,13005267373
271615,4034426808
16395,10019342116
228133,20020813927
123755,2104454765
266507,19036799502
133848,2136277925
171,1140617221
266164,16035315974
235803,13020761775
131118,1740464609
145203,2269146954
187801,2155388629
255639,11025169485
222219,19034697726
65244,1744944551
219513,2249191082
280143,18035202585
4583,1643022915
146910,12018303663
157505,3006738170
244513,28025281567
130240,23028204310
43570,11034458072
55829,21009539663
143884,14028447284
943,1642090635
131568,2075831079
226320,19022455484
70919,1072710932
172542,1944961912
170951,1042960168
244916,6018740616
91671,1642106897
203417,697245145
164169,1752622934
182605,1664708465
307844,21043133785
218103,733922645
372,11008859786
188390,3025946698
271088,22041365248
215311,2297515901
212662,28028197860
156770,20016567703
194626,934533351
275969,14039078805
28086,1553928049
35173,1759383400
183682,21003202972
2094,1956919411
248929,26022032492
201313,13009500296
40692,2280586217
154768,1445008638
143741,1742394077
226522,5008162359
256313,26027623805
159504,22025942096
220836,18009568505
176229,1576055145
171492,1947343568
150145,1142009779
233976,21019510940
24783,2153551663
37904,598492860
1406,13028412017
5588,4020801552
272541,7039723228
2452,1440380464
198454,17008725327
258289,14030776000
214887,20040131229
66188,1240381445
116,2001572806
218421,25042870662
31291,1061914714
129433,1142219953
10630,1447688245
286882,8039139385
129432,2287689684
277024,5025698333
41916,2155000161
324294,24042461153
162889,1375367710
113997,1687231123
181304,1687231123
485,1545253591
142546,1456011799
198994,907355459
247724,8024240543
142359,1990978443
144384,1039996206
256509,14044553664
5641,8028487336
127784,1442018866
325732,17041638199
179168,13039022708
1515,18015912727
218995,2146001771
15818,2107772804
205477,14019250290
207292,790623851
196712,27036250640
40531,18024196139
235533,23034782875
251293,17036375311
28100,12019716444
228133,10020795565
129431,1344708292
258740,5024013738
156108,1543528372
105593,2263053933
230059,16007573099
232414,25044972044
191862,8034779460
104232,1542090552
230050,26019260844
50,12036791093
283619,11041939395
270138,7034183765
170624,13034776519
174805,15035053129
167883,1253117285
203759,6025663971
123759,1552676226
180595,1850904945
267021,14023213268
264239,5032336266
169784,1658495724
207208,932381515
118695,599770751
6546,1739925423
222509,16030587774
1294,2302202820
154633,2302202820
305695,3039491613
305693,18041280560
154905,2153296597
223763,18009194544
38677,1141906260
246530,7022459203
180943,26020402029
67600,3016633254
38386,27024777227
230253,6025172914
182189,1665242225
35677,21004264659
242753,19026605787
39861,23026820252
234931,2245160672
318015,17040781155
19237,1242355493
155362,1242355493
268274,7032337901
284083,19035062761
98778,1941932558
227789,7011264224
95234,3012043186
27940,1146386792
250396,19034773011
218333,2177680571
70704,596867570
247493,5018638240
2679,19023436681
123219,1651045481
204305,22005813585
75476,1890958295
2223,24037581181
199383,12034762361
174801,2108168615
232226,2277073799
94734,12041358178
34219,1673957537
255546,26027139976
10819,27024592450
216985,7017178739
266179,22034966610
253776,2258805086
180592,1355252684
162823,1458382609
230408,7019909125
148231,1642044897
162041,799526510
233371,2281595525
1275,1345014234
141569,19019417153
241477,27041356506
272738,27041356506
244262,26023763152
39862,1072635155
210908,26036813694
4103,13009498598
382,1142055713
5339,894315091
327,1945023888
198454,15010020714
25946,1242022212
34585,1042008295
209872,1042008295
194301,2155031476
244078,14019189236
21785,21020775593
167887,1153041759
172385,1262663856
177515,24023458228
139898,2042381987
168679,1777864800
156502,17026365723
270233,16028671592
194690,11015202072
285984,5042461703
2223,1540379723
256883,11034772160
2448,1841988312
11971,1657767414
34969,1242105193
226501,19013631310
146766,1540045539
99120,15009495239
2944,1141976390
258,13009470571
66646,2291261581
168435,2088402284
19237,2068739229
155362,2068739229
246200,21025291777
204305,6016927109
205359,2090002753
177496,1794462478
2243,509615524
213631,10041363116
26696,4029618251
1298,4029618251
39351,1045277380
124827,1861096786
20422,25030373926
2453,7032635152
29387,2257300616
152765,8037060096
36218,2069304123
209418,2069304123
175592,1458384685
244216,15031363416
38996,1260353731
61692,26009472973
314401,10045154977
40760,23045557028
207830,2263629143
133956,19009498524
137496,1549092192
9938,1159986827
1219,1071760104
2425,12023460448
179404,537242723
122328,537242723
34373,13043416752
248184,25025205091
4888,16011110682
159651,1640712908
27225,1545115530
315980,3039790120
236930,19015345212
193042,16009539998
2952,24025167561
159201,1487032572
189453,5034934725
202838,19043523764
171479,210392388
54998,6034777167
37738,6034777167
224754,839131042
291432,21037886622
225567,26004756696
217960,759039847
2094,1504736073
223223,1905881079
147151,2229343955
1416,15012063292
4888,2160026060
315708,25042087663
218174,547207167
181458,24011028022
102794,1626632674
218983,626005084
325732,13040434299
212312,7002981050
330608,24046108593
103515,2274418671
218983,623923720
206480,18041372388
272455,27032622153
169786,2107559211
181,1486913629
194198,1178506437
244115,18032263297
237182,5026729140
218530,18007059053
148931,1840386025
24310,1024694826
199042,1391003271
164237,1567750596
210164,6035056047
193560,2254377569
231965,2266347486
255823,4025344366
13166,1105633424
291457,16040099954
252929,11040101035
159683,1937879175
20422,712101203
5339,5040114011
271896,23040178552
294449,10040272836
1218,1208182278
216659,28032583567
240909,23023136832
31627,28031207001
198452,3031269989
161936,1042169541
65244,1705476017
304285,5040303496
313292,6040209690
181,1941857535
246530,3022458858
283619,19044035234
287220,17040163083
191189,16003825769
148203,8035053554
161936,1242154641
207830,23040234392
168703,1537982772
260915,1148941657
198994,520164045
140934,11023438802
172940,1637111848
226146,11016258060
226839,17002802066
194655,3031282479
326145,2311236665
124954,17044201945
2425,111842171
225370,21005915316
220792,943437681
263695,25040120226
131357,7034419057
256297,20025627003
269968,18040108955
93401,15017951355
287810,17036581698
272770,8040105025
154638,1036921853
221194,10002803537
247898,4021067012
249811,15030585709
20621,1505752627
197519,944057423
150376,21032260965
926,11009501329
94481,1544821906
296151,2315123421
294450,20040273837
174430,7032588819
144777,1024828004
192951,10011030171
300878,23040113620
2651,12025325510
295391,12040087989
224999,893215284
101721,1004971022
2452,1808014951
146329,1237929557
270139,28040108674
113636,1343488689
193728,23021303302
156189,1137854995
176742,215753026
299266,24040099879
258447,14035406032
108687,24040096404
29223,1705664396
235544,19006395946
54137,1236532276
15512,1350749666
155426,1237752063
167763,1841059188
152242,1637924560
269259,10040277043
272803,26040420724
34691,21031055099
263421,27044005143
77423,2254439761
144763,1018717018
241533,17028938220
213460,501091759
216094,501091759
247493,15015746175
39856,1408012923
147370,1537085474
247315,4026586690
136313,1627561177
163641,1627561177
2093,25031641976
230802,26034420448
2471,1905779907
23348,1905779907
319292,2315107578
305692,2315046493
163021,1343167789
207591,2069270756
69827,1808057752
255675,24043995085
289020,9037548317
175324,15025733040
12616,1210142889
252999,22026351001
192458,1776018061
295439,14015347526
147191,189996686
246701,17020923982
235247,2221542784
202670,1885497545
164928,1885497545
66510,12019183058
275407,22026786656
318015,10043168761
33071,1345369884
257177,24012453853
198454,2222399918
91034,12024277261
176502,1456730637
2223,1808149960
339,18026937053
257066,24040125156
320,2255138821
204814,2243677974
150658,1236888123
178302,12015574296
178892,23009504050
147949,22032584818
2243,1538224146
297030,6040307874
295486,13040126482
2425,11009225365
175549,8026351153
206715,9023318552
202426,13044514371
24304,1343380695
239188,16027516758
194084,16031689569
291511,11044033125
267367,8040406023
267545,25040290952
295782,8044003747
124693,1942034919
311921,19040315718
20545,1508032689
270970,12029082123
276104,26040342995
116,2069248475
266964,13040313957
133597,1852411113
241122,16029989112
1111,14004271469
188920,24010091097
233208,6040307869
312484,24044236857
186265,13011029828
248005,10040211376
180974,2297651132
1419,1405478280
258818,13026824856
149922,1938214446
314040,17044005011
327722,16043999191
185060,1064065877
202100,2257230458
207062,2254400754
236457,18025695609
184663,2069054997
66690,1605420459
3728,2255982877
250448,12016455518
2392,565978093
1198,1143897526
12194,1705421575
288168,21040163947
234218,23009869170
139443,1739046432
307527,10040107306
143884,23027827456
73306,1304993097
101711,1405736153
163771,1765284398
174801,678179643
179014,1742200296
229853,25021144347
199727,2074686616
302344,10044158576
15953,1256226215
238656,12022595989
11,13026509633
181817,1954435310
204431,885202998
172931,1445012766
233956,16010441056
203780,2127274907
266164,24040136852
10206,1107788856
180852,2036058649
163602,1637433923
233571,2222519272
292126,23045068169
232918,3026942033
292564,4044246071
271299,13040102167
226518,21016260233
180484,1150387153
241386,22026580590
13456,1082075524
45,2115283922
193037,1881072594
2394,25040090942
286329,28040102043
15818,23020172507
163967,12009496354
260911,1778419582
282418,22040212604
211534,2215893966
270633,18040464792
133848,18040222748
29656,1144775713
91872,1340650285
204004,17040098302
176189,609266084
246531,9022441389
232250,27015833808
312267,17044050677
12333,11011034639
4396,225213788
192074,225213788
128882,26035203502
223494,21026656950
168215,516121802
299270,4040099268
215840,2169351153
122159,1205141259
169611,1637759714
13767,1945609560
153425,2051477592
316695,15044683938
2651,1369271841
271519,20040158195
2593,1105458019
146224,190051474
192836,502817773
287361,19040100802
315980,20040215992
231991,2161230364
144384,17012053542
173275,1944538632
126996,22024865562
255681,18021952740
272743,26040393086
271017,13040138016
40849,2254406063
261502,4022074725
318016,11043912370
41114,1505018242
187653,1785398788
191236,1167530201
116981,2254423145
65244,17028928825
274522,7040128534
2807,2164343057
111661,25018585155
24396,1209931069
325562,20044063754
27710,3034153995
301919,23044181013
244521,10027525436
237746,6008116840
123570,14009503872
199561,3027215229
271460,19033697961
300300,13044011238
306697,7044140762
212734,2088783582
287607,22040132889
282171,27040124091
157333,1830946418
165722,10035410406
155821,24027508877
13293,2097206396
257499,10024695392
282088,4040120203
294756,11040281136
163572,1236978872
162378,24009499172
285125,10040127287
218178,3002805277
115793,1305028054
108415,1322550083
174090,1049286005
144419,2256289907
5770,1637776586
37680,1338412558
207243,25017164747
213099,28002976570
172503,1453374882
218421,4044071489
266192,3040194589
59946,1337961705
181561,933544370
219215,22034416635
72321,1381069291
173959,1054417124
205398,2090004658
284083,3040115583
229123,12020564772
202207,839785149
3737,2068980044
179701,8044020748
177087,215774967
223742,2240957710
257193,13040244834
104590,1305021639
31481,21024519369
144864,1525184392
12692,1861659477
182385,782867976
208020,782625342
36218,15009469775
209418,15009469775
280143,21040297922
294451,5040321361
216199,905758216
172155,1349774803
324297,3043172039
274590,28040102673
283474,2311303865
266810,9040303963
154509,1438082777
6552,20009471993
235520,28008119291
233020,14027295062
244078,14019281853
193527,2136872167
299275,15040106022
205637,2069847345
134726,1405521300
245934,20024811919
225563,16002803668
178485,26011030159
167355,5035417011
4035,1937200926
299074,5040198831
215435,2087689780
300215,3040107384
288679,14040128572
281198,28040197450
245444,2297315586
8098,8027524641
96913,1625070178
256320,9044002625
126207,28011033123
230383,20007280237
134388,1141919575
282070,15040108573
237391,2257227332
275870,15040111657
169274,1358525049
181393,17026424909
223518,7007945597
242639,12034130295
285905,11040398892
327293,5044035727
175636,4040093731
203417,707358856
175283,215691973
61692,1307769657
130624,1811319440
145308,1540120467
83330,2254427413
205059,2254427413
325732,9044003188
166226,1838103497
232452,25008109988
254591,15035053591
193949,1984279636
63379,2280586604
280191,28040157252
266121,17040250784
156858,17016257442
110279,1107690503
132531,1837383006
25794,183908700
175213,213995061
21713,1236443031
106637,1905053196
110327,24011031401
119855,1142338806
136063,11034142002
270168,25040098000
66356,19026941375
292031,6040141100
223376,28022051262
226519,22040110051
249259,4021108082
154560,1630297629
31847,1705655315
223931,6011676385
228867,21011061086
258468,28012459383
276004,11044033109
263918,21040126006
223762,16008116759
2425,13039964457
248591,12028064248
245655,18043919198
201248,2196652357
140,1206206486
299027,8044034153
309869,5045005322
220,3019365479
110193,1405709196
107733,1705036168
271088,16043160536
2653,1505030473
150312,1637748133
205125,12032243841
137909,2298256988
194655,19016260021
214176,2291797403
234396,20019451918
247115,25026356020
234190,27020017704
17392,17021298726
125403,1905052870
14996,9026500021
304297,2315075162
324296,26044035090
11170,11040133703
49,1977257862
289018,9040103109
83268,17012073384
143065,1524997680
102745,1253729075
205125,10011028730
218208,10011028730
107529,780984713
216459,5002779869
292679,12040140079
226522,4016258072
146508,1242169468
245487,2315160374
24439,1605013477
245510,22021154634
40115,1725169483
257673,11025783936
5306,1643601822
151004,1926301325
314036,26044210019
5405,16009470222
41010,16009470222
207582,2107603851
155820,5023070586
173346,1742287671
182094,1062963912
151953,1528087264
278297,8044534851
127067,2256080809
20545,1430651561
125678,1004983233
254226,18028995703
192779,2097861695
244992,27032256449
126951,1137877769
194229,1682961194
255900,25024418951
67628,1145777069
241731,20020229681
127784,1825197627
216465,3007171790
167885,209327379
224363,883446664
223321,27032256188
253214,11026588315
21785,1405744215
214293,9004752687
272438,13040313320
198609,883436750
267813,17040151120
175287,215649950
139766,1225196731
283095,3044211503
205359,25003295497
171915,8009544111
204650,2070500518
303006,10044094255
5,9007282637
166286,4021067085
146330,1143968300
320115,15044021743
255016,10022592584
189035,2255948116
189686,2255948116
273482,11026782286
10715,1727966876
13823,1026572126
257632,11022075246
255616,13028101947
244769,18040212713
181,3019198711
257616,5032718823
257501,9024821891
257606,9024821891
254192,15027542258
197909,13002523397
185796,6011674361
181563,28010770110
1269,1824012177
244262,26016258792
265571,16028606479
155138,1030569849
247160,20025377690
294345,8044029416
142852,2255422598
163412,28031264222
34499,6012073073
147568,1437932039
170771,3005886479
311441,10044143404
125472,1905510120
279061,23026535010
258470,25012450618
2394,1738175394
255664,16028775382
179404,2059999128
122328,2059999128
84183,1142174867
182028,27012066526
175739,13043921923
247718,19020206939
156336,1362464275
261526,26044010458
146278,771683684
46213,22027544029
155022,1149858323
3943,2254480113
4101,2254473961
167791,24032254742
150783,26044051344
283211,6040150827
294857,25040181871
138547,1636460786
92828,1636460786
2956,1024744342
138161,1828531644
2448,16009473591
104232,1308041559
27760,27011030171
41068,1911765011
3699,1804973848
310448,10044733875
134396,1435075745
178494,1530483765
188825,19012036575
140261,1256940279
181688,1152574772
175286,215662607
147240,13034412797
3990,1628977185
179572,1649035002
286257,9039943762
283249,14040296646
269810,16040166813
260428,22026537731
145196,1634445157
279254,4040135949
290025,8044130915
299047,9044653433
62227,1005677726
137988,3011035576
1219,1511320625
203731,4040094492
4143,8006952485
272682,27040405838
270138,23040133471
255601,20044010114
294306,14040101442
172932,1265299763
306430,22040283715
184159,1825435072
225167,23044016092
134342,1809941538
293531,2315059066
208545,2136099922
148951,1965907014
260942,4025373305
324295,12043924408
234931,2264942069
244258,17023555405
324294,10043168770
292034,2311150775
248763,22024710155
213370,516149403
274637,14043931703
194655,11019188252
154778,10016610976
263711,6044767604
282853,26040265926
277024,26021083617
284818,13040141926
280480,11044527392
24783,1826262866
147747,3040111552
188447,23004756675
176361,1942429344
203724,8021924320
286403,3043171685
224132,20040107213
20660,1905005602
157354,22009536713
29142,1424970267
15158,2016259986
299049,20040161362
114784,25020165959
126954,1630691940
162616,1630691940
154479,1736602685
308589,13040103490
161032,1336821412
158275,1834391557
292680,11040321815
216597,516641561
155693,1228717904
163370,1036998498
256916,22031434207
296626,4044003264
168882,1455511426
207572,19021071090
251733,24022027603
172007,2110117778
42331,1206214712
198773,2297983677
269603,19040316125
226322,9007098457
246744,28034416093
159375,1871087317
260909,1880685029
177802,1061054451
38896,28015197685
132428,7011039256
266554,9040097308
27627,14027517316
122294,1308097053
226840,14002808285
269210,24040400254
293141,22040314915
256952,18029207672
216631,811882784
20589,19009498428
2511,2254362714
19245,23009475806
206940,2110696850
226501,893085545
16986,5035059804
202955,23021089858
163696,1038067553
125658,1007774482
27112,13021068561
37911,13021068561
320225,11044082731
1070,13021511110
166298,1664614702
161226,1142259372
172287,18011031385
163107,1334378945
239307,14019314905
299597,18040143563
4040,10009540562
159508,1138068754
161866,15011026199
72809,894289579
224037,6027211099
35677,8011384089
113924,19032259834
146149,1625447122
221725,883403803
166286,764270087
285984,19040156850
138649,1838259352
197285,2072368277
225694,21019917592
102652,1008008330
272637,15040166241
121921,2055068516
238391,2055068516
94288,189942591
203717,23040107684
313865,9043162744
137136,1224937721
150146,1574249143
254617,9026500450
42448,1036414992
159500,1036414992
274364,21040152792
891,3026730831
187700,9014366277
111379,1551128773
256877,28025443402
175324,13011700770
6546,1924772422
39324,1324766941
220308,2222529937
181796,1447217264
182027,1447217264
218358,25016453948
275402,21031827062
290448,4040097931
192153,1684440689
137136,1684440689
3495,1741369812
158957,764444867
87507,1406084842
26270,1824012313
205867,2184093533
174973,28009501360
316622,13043171843
223201,6014601450
214887,7029061229
327294,26044678274
31481,1205288326
293271,17044160641
5423,23021074550
169654,22027521604
257759,5026268266
204305,545725633
280501,8040104860
275955,19040098845
128621,1457258978
183394,1457258978
303036,28040219476
284108,11040162423
144036,1940135483
172,1806251099
177182,215570981
164167,215570981
123844,1937858721
194655,5008343544
158899,1436031038
220502,857828811
181796,1050240495
5894,1945103976
64204,2255472736
226828,23002806106
119337,1707781919
154602,1539942594
287001,27040183776
261504,24022070752
140606,1839977808
92898,14011675260
17226,24034142046
104162,24034142046
2993,2255409241
25021,18021821965
124708,1265134562
207830,2177592861
201455,7011379082
138745,1130459484
282673,27040427804
113997,1570486594
192661,1570486594
257321,11025345414
32248,1008009166
280748,5045670432
244144,27025665325
294228,9040309210
164840,15031407698
17709,1543558271
286291,3044266037
277017,26040108100
1751,22027521518
242024,26018133315
191231,1470126631
204005,23044068189
272738,4040147870
223555,2245201591
100092,190074242
267271,17044144225
165986,1770521272
215918,910118770
277424,8040107746
148228,28025188569
204305,28025188569
288169,15040467642
162559,1142061772
161842,6044317331
248185,28024010865
157969,2254353468
209728,2132139780
172158,3006510030
202103,631294588
215,1925017112
5339,14040183882
239469,10016179998
294226,21040318912
302193,24044001182
1410,25019699136
246646,25025438026
203420,27012038153
220558,19044522068
68448,4043995437
316377,4043995437
117915,1238969995
187645,1764304594
275406,23040113232
179255,1657050079
227758,2258413280
9674,1705314212
207830,14002546293
176193,1838394275
193614,1493014831
153938,21025982226
260605,21025982226
175754,1243452106
155068,24009469077
5339,2270727651
161970,1142105726
180341,1653799261
