objectid,upc
189314,841333100353
129359,787799490259
129359,885435639977
129359,793631384693
129359,837654321898
226610,860649000300
13078,883413429978
13078,689960199971
13078,761707361015
13078,787799857618
136954,029877041268
321035,700304153920
206769,817054011506
257411,759751001148
9778,076930415337
129358,837654321904
154624,728028205213
282765,672975263959
146451,817009018642
64548,027084717952
44338,837654320259
3701,696748261966
3701,671839001003
175121,815442018588
175121,793631769926
175121,815442018571
175121,734548011777
272889,887961894134
272889,887961775303
272889,887961810530
235982,610370565124
6134,036663117007
309113,824968200636
285158,053334916417
129609,627843208211
129609,797864756678
20913,730799050657
256988,889696009616
177328,787799807675
177328,858170003426
177328,793625024123
254427,894342000015
132380,021853022674
6865,076930000847
12065,885721679748
12065,013031012270
12065,793631117994
12065,759751002480
12065,787799096567
255370,817246020484
252399,602573655924
161138,803979015002
535,032244046018
535,689960276825
105134,653569879169
230,045708008767
298370,787790705086
153494,837654322024
178048,837654322604
8806,073000460204
39432,183338000475
161316,703558838421
216033,778988144343
23550,802221020207
175219,827714008715
15473,787551401288
15473,757572000012
15473,742359248510
263301,095109010395
188547,748252311191
244838,748252311191
204180,896800000773
21551,817054011650
5506,656729180693
24082,887961614817
141811,703558837608
2412,620072000014
243534,841333104863
269752,841333108144
134115,850938004010
7250,073000014209
173875,783318296135
173875,795418216784
255255,656793965493
259162,856934004207
307002,793618234676
269456,073428443094
251066,841333104979
177995,610563384518
110298,764966791654
188325,685450496728
35537,625012104302
197068,798304339260
984,033500050770
244358,752830415188
31553,095109030102
22718,019962100024
71865,793631439904
71865,044988893995
71865,837654320518
71865,044988298103
71865,044977195895
71865,787793180682
71865,785924126318
71865,782361349621
71865,037654320512
71865,885730628669
71865,607052443962
66312,653569478072
25685,787551683523
12106,787551406085
12106,619159000016
271,071404310170
275840,700304152312
95128,787799917176
95128,781493080051
95128,850402003013
136563,643356051083
136563,885253294266
226085,627843307518
214988,609456647724
11258,893917000009
201305,845866001149
160606,780742098519
187366,029877031184
208419,609456647632
223573,602573528440
178361,889696002174
131006,696859317477
247473,862560000308
177940,862473000105
116422,746775059385
116422,433599184323
74596,783329029616
74596,722301926161
183831,798521867034
29992,071404310644
28046,851139001006
74596,885308793935
74596,798527723952
74596,722301926239
146094,631080134202
198926,841333101220
41152,027084682946
177790,789264186360
177790,783327686460
177790,023245601016
177790,751195356785
227026,634158741326
80570,837654322499
112,841333106485
28181,817054011872
171620,845866001118
171620,787799089392
552,850000576049
1687,086079001148
155072,696859265594
141830,837654322369
256262,827714015928
143843,912712018993
143843,803979005294
236304,752830414587
230802,826956600114
218208,824968720028
692,702021085126
217934,609529000357
4359,817054010738
307929,700304153890
173018,602573040140
224654,889696007315
260605,826956500308
153569,859291003012
159621,658107697052
159621,032881500003
159621,787799432235
159621,632468002106
132717,013339178432
132717,653569794448
1258,045802822016
1258,978157054644
1258,045802922501
1258,125201012253
66256,895261002104
145328,700304045515
145328,433599305162
20710,619770006046
155185,182129001394
156265,730799061240
164164,885712924079
164164,885167421666
164164,885940776464
164164,778988019634
164164,885699652361
164164,789264056984
164164,885318877151
308119,765643273449
125153,609456648424
262477,609456648387
262941,817054012008
303954,765643273432
124224,610370586716
2375,619470172676
310192,856934004276
310192,856934004245
5339,700761030550
182538,730002030490
182538,787793047213
182538,797162325286
182538,793631305353
182538,783318471945
70653,899998964254
70653,798525958905
70653,787799837474
70653,689752911040
70653,899998193616
70653,700304150097
70653,787799864852
199792,013964757538
94490,643356042050
88526,763615728263
88526,086002018861
292363,634114065534
1197,887961192421
119452,803979005409
224132,630509938100
86073,899998136767
156418,803004234002
300523,733430770570
9683,021853061581
277700,672975456078
284653,093674636101
338756,860004315018
300010,803979090115
332386,854382007993
305761,645249696746
123408,852665450061
297895,792273252490
29879,689752890901
169427,009103770575
244522,752830863071
239942,857041008133
300300,752830300583
228602,752830563452
262939,669393948957
246784,001472830652
98242,788454100148
247787,658956963056
267401,644216327492
325698,850000576261
278120,889696010032
315234,810011721371
253499,610585962251
259586,602573231135
270293,720260107607
292489,602573643976
180205,655132005937
300683,803979090184
224783,860154002349
324242,729220070968
284217,700615556199
296043,853211004714
248918,700304153098
300305,664918991067
300296,850003498089
231218,602573750568
231218,787790055167
254938,634438268925
309430,657768713583
274667,602573040577
309105,736640879927
309105,710535059854
276042,637913580901
298638,089696010067
298638,889696010063
315631,778988315798
236250,703558839763
314971,703558839039
281920,703558839282
338573,703558839633
261246,627987068009
323281,627987068016
323280,627987067996
137087,660335895018
16992,001590413423
152750,798525842129
152750,785924667651
215526,868182000306
186145,653569822875
35441,110000190448
35441,071547367000
260363,728620802155
36645,728028167405
36645,793631369614
298831,672975420383
2452,788115066776
164840,762169923360
253664,736284444932
216600,613310202493
322708,841333112202
332800,850018877213
56157,029877031740
285036,672975184100
306709,801390122187
285895,792273252513
286667,860002772639
286667,860002772677
316546,810017900176
253618,778988302040
276654,611720999521
285192,752830298484
329465,644216628421
284378,609456648400
310448,807658001058
333055,810011721968
342539,860004739500
343397,630509442324
343397,630509442317
255278,630509641314
262617,860002191300
299659,634482875155
2394,778988715765
153934,784311757005
153934,791209197157
153934,798256280948
153934,628845050068
153934,433599236022
317432,814743015951
293546,889696011428
244004,742271585939
260303,761257700111
209644,639302313350
345582,630509943791
220308,850000576193
248702,741114148201
248702,714936620323
173341,630509354658
237393,630509691456
346143,195166126852
33383,021853026580
37738,096591695084
341125,860002998824
148575,634482713006
283790,746160597188
295947,653341768513
291572,672975032999
318084,853211004721
322708,751195336466
322708,667649074788
324856,814743015975
325022,850000576216
244992,850029278023
173090,850029278030
301728,672975457235
301728,672975457242
15954,783149162470
304324,617737239797
120677,850000576155
260000,778988148488
251538,630509654062
5339,630509636693
266031,703570509507
279419,810011720343
237226,841333104603
187617,610585962176
155410,078084150409
155410,035261040502
340466,841333113414
202259,600978230890
202259,793631402342
7316,810089094179
152463,885833521577
152463,053941608309
338760,850000576292
326848,736640879941
344338,700304154262
300428,755899988709
310789,035756007003
312618,610585962473
272757,863404000409
350341,634158994821
293517,013415753621
111839,609613132841
350806,824284108005
298102,687408564367
270168,826956600305
321539,852131006419
339906,810011722415
295947,729220070982
295947,806891590596
293586,852068008159
311167,889698490955
336552,631080213976
186145,433599344505
186145,653569908487
180081,684758994776
351067,625012109505
342848,841333113056
275890,602573661734
521,738956815033
2452,702872690951
317980,810011722521
328478,634482875292
265693,644216128525
278752,841333109158
351668,817246020705
129222,694089465357
129222,653609550003
351854,860006444204
342942,850000576407
318009,854382007955
267333,672975456238
352089,794712789895
79282,798525949705
352164,195166135588
352136,700304155092
23757,818184000019
5195,732253101004
7399,633682099699
104347,609456646550
352294,842710000594
352293,810082830026
257700,080742099562
275273,080742099012
260918,080742099357
263164,080742099340
303644,080742098022
319377,080742097094
319258,080742098015
314581,080742097995
297086,080742099074
54434,837654322048
243358,866708000236
309852,860004210108
237135,604565086952
265285,655132005838
353233,195893364060
353285,887961962994
337765,633711387704
285967,889696012166
328871,810017900206
254708,680168938560
344258,850029278054
317457,854382007931
290484,653341769510
344277,850000576391
305682,850032180092
321277,742559958264
343526,810011722378
326494,814743015937
175324,843002100169
320,714936620200
353595,814854013235
352292,093514077156
148117,826719015001
353857,860002854946
353838,850008503306
353941,850008503290
353997,195130063091
354256,856732007080
341165,001638840075
228390,803004291012
64220,792165966894
355142,746775202385
2243,751784148388
14996,751195327549
14996,792463449600
14996,798746059429
14996,067574403590
14996,642940215900
14996,793631778782
14996,692000200445
14996,746264131165
2816,032244048425
349067,841333113476
343905,850000576414
318084,853211004745
9209,824968232019
14996,824968232026
153938,826956310709
201006,634482731413
357299,627987108392
357471,021853036336
167400,850018877039
215,655132003285
201248,793631465965
96848,787551962215
96848,634482704950
96848,634222704950
96848,634482702345
96848,085156092796
96848,751195338514
148949,729220070630
173115,696859283048
357483,860005639205
147768,653341721600
306709,894769000216
357981,860007039409
25031,655132005722
78727,655132005746
357874,778988165812
358142,860007493904
358261,195893986033
2243,032244009501
133473,044944291223
146364,087535124494
353758,789554987653
296577,817054012251
304051,782150647389
356033,850032180146
256680,857476008104
342031,810058800084
359076,860002692814
357929,860006784409
326493,745178076258
141423,810011722835
14,659390055550
2944,792165054195
2944,655132002578
2944,793631469550
217362,653341721006
128,718122623648
12855,746887121079
359841,802022300737
252879,669356313433
344942,195893022236
295295,720260064382
360092,778988275115
258779,746160597225
336382,778988406335
315610,889696012623
346965,826956600909
347813,841333113650
93540,785924942802
295577,630509785155
282765,860007218729
356033,787790448952
343274,746160597232
304051,806891590572
331787,728028493276
332290,703355455531
299121,672975144562
184159,810351025184
320390,618149322626
328565,850003498133
291845,860006586843
350948,850018877220
362331,783751028829
343274,689227108944
343274,704751401528
343274,702874123662
343274,787551928266
343274,734548009415
343274,713830325679
343274,791109148013
343274,642940215870
343274,764999712916
343274,667562020978
343274,029877030712
343274,787799893821
343274,998915989001
343274,667649039947
343274,689358587847
343274,787799817858
344554,850030923066
353470,841333108540
194517,618528205663
194517,618528205656
240567,604565280442
338013,722267808396
36345,850023181183
340375,850004236512
340375,850004236543
340375,850004236529
156266,635797717758
288080,655132005630
176334,705554089876
362521,655498779695
4205,045708089247
314028,841333110499
363853,025766012579
363853,783627671685
357674,855836006166
350933,729220071026
21550,381092683716
292569,630509925902
304783,793618295806
364186,850000576506
227935,811949032515
356414,655132005784
364866,810816031101
37615,718122624140
37615,783719731419
285976,801390119712
35173,700761031083
365630,633711395983
273910,602573820865
37615,718122624249
238799,655132006132
295262,634158478031
295262,634158478048
348406,700304156068
347102,841333116057
365634,778988438480
366647,859575007323
137909,785924499054
1219,698887818056
367436,195893467211
367484,755899988761
156129,195893950430
227748,195893222148
326432,860005508600
367451,689196509520
189062,634247295655
367774,195893848898
360372,841333116231
360951,850000576483
358800,810558019467
340325,812152033283
271055,856454008358
300217,787790035886
358816,889698605014
313065,892944002109
350689,729220071293
267021,791519716161
27339,798304151718
27339,772223261703
27339,607052431693
368541,700304156518
368773,195166160405
8804,850023181176
164928,850000576315
307002,793618234669
242653,761856512337
242653,768114612488
368896,700304156341
368728,887961854640
342479,713929404100
302734,807658001034
267475,807658000976
200511,195893080328
252962,842710001058
369355,810021930688
369355,810021931326
369483,195166188850
369569,627987676587
369568,627987676594
291847,860005764006
369934,617390972123
369934,787799281772
370582,635975181937
282309,079346002092
259069,759751662554
259069,759751002558
360153,700304156075
284742,787790030683
343562,810558019405
244333,803979077017
341530,759751001216
253759,892884000012
38928,817054010790
371537,887961854633
351040,729220071279
66356,195166139043
247473,862560000322
86073,702872597731
274092,850505008663
360226,850032180108
294612,355838071945
281248,680168938591
202077,850368008770
359970,841333120429
303836,752830298682
313718,645249696753
359152,634482875599
368158,850000576537
348406,700304156075
358808,729220055187
366023,778988384299
354866,634482875100
252877,782150647228
252877,782150647211
373083,742948354028
373298,080742095335
154343,073000003906
5048,630509264629
154633,630509955299
2407,630509948703
1410,630509892228
214178,653569795667
184108,630509238194
259636,841333107130
352567,889698563239
270057,018183148259
249811,752830291485
345972,810024460328
374165,194735084968
356123,807658001201
341315,807658001119
358034,832665000244
279093,801390119958
341192,832665000152
140934,810011722453
221965,810011721258
374310,778988372937
336502,028672846177
328290,860001981766
289351,196852790241
374521,889698612029
374516,889698640930
274432,021853087802
366166,644216386444
355772,889698629980
359142,850030923080
361545,841333116682
361545,841333118655
359135,700304156266
358030,889698605007
343741,015568001628
327711,787790594994
357746,700304156259
347883,618149322893
353545,803979090504
374955,778988435069
375223,196744003312
374792,195166190921
259298,810024460007
350316,810011725096
366013,824968091012
347805,850037822041
359763,729220071149
357203,850037822027
268188,860006586812
345122,860006586850
318183,860006586898
341914,853533008711
325853,853533008742
365702,853533008704
353562,850039564055
367809,850006421060
324641,195893009152
326945,810024460281
353196,810024460236
360503,803979090450
333981,618149322657
281619,618149322633
156442,852468006656
316336,856454008792
351077,856934004344
339562,850000576476
349169,850000576377
356238,850000576384
358860,841333116132
328861,889696013095
364792,889696013194
354886,860001981780
280304,672975295370
297734,672975287900
298311,672975287924
366127,672975938987
298309,672975287955
324513,814552028951
324513,814552028944
338091,814552028739
338322,814552029217
362541,824968721285
362541,824968720646
365717,810058800145
324413,850032125352
279315,665760997856
356909,810083041940
358690,810083041926
362202,810083041933
363709,841333116743
278693,850680002470
332629,850680002463
204542,850680002456
169784,850680002449
283641,672975238629
255633,602573887585
345433,850030923042
329551,852068008265
351554,842710000860
364113,842710001287
355622,842710001744
363709,841333118099
358026,889698608688
355786,889698605298
364195,842710001034
358027,889698604970
315953,728028482805
358050,759751001223
358051,759751071240
329226,810011722576
333372,745687482960
359406,867058000440
322564,645249696777
358460,850008736100
232106,798304339406
335212,850008736094
309408,195893525058
309408,673869990975
331212,810017900213
300729,792273252353
317030,810017900282
311930,611720999552
311930,619264453103
360916,703558839503
360915,703558839497
319906,703558839480
358854,850003498232
317365,814743016637
327076,814743016644
327077,814743016651
341573,814743017078
341583,814743017085
333516,814743016620
350764,850023181169
356084,850023181138
356084,850023181152
356085,850023181152
361279,826956601005
354395,700304155924
360175,700304156136
338324,850029278559
353815,850029278580
352201,850029278306
332944,850029278511
366782,850029278627
320069,672975133948
352764,810558019351
342546,028672846184
342343,810011723269
289240,810011724716
358553,810011723443
358094,810011724327
358558,810011724013
358763,810011724228
357688,810011723436
358562,810011724211
352627,810011723214
352628,810011723207
358561,810011723429
358560,810011723719
358554,810011723276
353411,810011723153
365192,655132006262
365432,655132006231
364019,655132006255
362517,655132006224
356205,655132006248
355958,655132006217
270439,655132005678
342542,778988425473
304531,074427103224
344341,857789002448
329227,894342000169
329227,894342000213
343028,894342000213
343028,894342000169
353862,688130561044
294702,680168938584
904,811501038894
298271,074427104030
367525,841333117771
354254,841333113636
350143,053334969406
277659,850024976016
310175,850024976061
307683,850024976023
330301,637740860085
331228,694536789159
313858,853533008759
272739,653341428462
330565,720260655771
330565,653341428660
360152,700304156068
375853,684079914125
298851,752830302884
199792,810082831054
336986,742559958509
336986,787790604792
334065,729220071347
344408,655132005548
341919,853533008346
205249,089336770313
295147,859358006130
366161,850032180078
277085,841333108359
271055,856454008815
367466,810058800152
339711,841333113162
335739,841333112622
343017,841333110499
347812,841333113209
333154,841333112608
333748,841333112615
342671,841333113186
345587,841333113193
360060,841333113681
357957,841333113674
361485,841333113698
356075,841333113667
365913,841333116750
365913,841333118143
369039,841333116774
369039,841333118273
366645,841333116767
366645,841333118211
368736,841333116637
370237,841333116781
5506,689752850219
5506,787799838792
367024,192995415102
353288,860001884289
281474,718193999444
339289,817054012367
295374,859094005343
369436,860008821102
370913,841333113483
303003,807330816833
198928,841333116392
360265,793588575410
198928,841333116507
314745,051497254896
94104,843495100165
332398,810082830880
266830,644216135448
355433,894769000254
307305,664918401788
325096,817054012404
331224,889696013538
260789,850008736322
315895,841333112172
298729,706949635753
255668,795418301299
255668,645871789267
255668,794819522029
255668,772223934461
272638,672975032029
317457,854382007801
329591,841333116200
332321,810558019320
341974,725765192134
363247,826956601104
12746,850039580178
12746,089824046371
288513,787790626091
295607,787790103561
316287,810017900145
320390,618149322619
359609,841333113117
295103,817054012220
254386,852068008067
299963,853211004769
315767,680168938621
338479,894769000230
324333,853211004929
332390,810082830910
353304,850004236710
353304,850004236086
266064,889696003737
245487,742559958165
338628,850003498126
295895,793888596054
328575,195893477746
343844,664918401825
374702,079346004454
375277,813288005106
318983,655132006088
342021,079346002726
330149,672975032937
329450,826956400707
329450,826956430711
319422,602573149508
319422,013964757521
319422,013964757538
319422,610585962367
358588,700304156846
369536,655132006316
360617,655132006347
247417,619660556804
325635,857476008197
335427,742559958530
363289,634482875377
348096,850030923097
364641,850000576797
312767,852068008210
295488,814743015968
309430,728028493184
283766,051497120900
297129,617737239865
324345,810024460328
344839,729220071019
247182,817054012299
376641,195130460142
2076,045708300403
311900,860031002516
322622,787790293484
377163,194735122127
362868,850000576490
297569,633761101343
340041,803979090399
324759,719896463287
234337,792273252025
331850,680168938638
357008,810011723191
274861,655003984200
231876,850000576025
348325,745178674898
333539,793588575281
332397,810082830903
157815,728028344752
291859,850000576360
335764,857476008234
337961,810011722361
298371,850029278139
298638,889696011367
5039,092145610398
264164,889696010896
325414,810031363315
329939,860006617301
308989,860001916522
330592,751565976476
295564,857476008272
302520,700304153760
310632,700040014806
340364,850029278092
265017,195893752232
251412,787790401940
324894,634482875254
342071,857476008227
236248,787790579991
349955,860001981773
342501,841333116194
302098,752830300781
302098,752830298286
363252,810558019504
312786,852131006303
312786,810083040288
266993,856934004214
310789,605832261812
325490,655132006156
214396,866708000274
295564,857476008234
326933,857476008289
196496,810003560452
353311,634482875384
335240,731722667454
327245,810011722545
367280,685071598559
306321,856934004238
358981,853211004912
311247,810017900183
284778,857476008296
284777,850010229072
342189,841333113469
339484,850000576308
326934,857476008272
329954,841333113643
333144,653341724502
241590,855252007211
329873,658580369859
340288,787790596196
312512,627987651119
335271,826956200901
366215,841333117504
189190,618149322916
316090,850030923011
283642,703558839206
347117,634482875315
272993,759751071219
226634,700304155474
300521,650414288381
308493,616859909588
287670,051497166410
287670,787790602897
358559,810011724723
335275,729220070975
368267,810011724341
309977,672975032036
349344,634482730782
72851,653341724502
284444,729220070708
371410,810558019498
242722,817054011407
350636,355838095477
273703,851236008083
302312,752830298385
312318,826956400608
337787,079346002856
297486,850000576285
372559,860001981797
314088,719896463119
339614,793588575304
301616,062457194480
272077,644216651191
343999,850015774232
292974,634482735077
337929,810558019337
358858,841333118501
259394,817054012152
216439,759751002527
318353,810003562609
265256,810558017760
334483,672975032081
377568,195893793518
377564,700304156778
377627,860007236600
377684,810816033228
295770,644216609864
295770,801390121494
355093,655132006309
362860,853533008681
358557,810011724686
353546,803979090443
375852,810082831047
267979,617737240038
367490,850018877398
369993,810011724679
295681,782150647334
297985,817054011841
369880,850000576520
240980,787790164142
367498,850008736308
251658,719896463058
268012,705333732788
266830,787790586197
356908,810100190071
328861,889696013040
378061,818192028517
138973,787799920732
378861,669356313457
219215,653341720702
153773,841333104375
237392,630509691456
332015,889698548021
286160,854382007375
352179,810017900305
316750,810558019078
221669,672713583929
373759,889696010070
323262,850037822058
357956,810558019481
321731,889696822789
185196,616909967131
295957,728028465297
360212,841333119959
368463,634482875650
374173,841333120603
374173,841333117924
334187,634482875476
359835,634482897003
351651,751565976483
303676,850037822034
315881,787790608196
277927,644216939862
329226,794712385271
329484,894342000329
54998,262830186204
267979,617737240021
311191,793588575199
233958,817054012275
307386,787790595984
323834,778988322031
323834,778988416426
324759,850000576780
240567,725765192127
244080,655132006194
367027,634482875643
356510,850008736292
356510,850008736186
284842,653341429162
255360,634482875322
374562,841333120283
349998,850032180153
267127,841333108250
367396,810017900282
282439,609132848216
282439,719896462907
380503,093514067997
329533,816780002185
328866,810011722439
263895,672975295356
355888,850029278702
368058,850029278658
336851,729220070555
351817,889696615671
335116,850037822096
358124,841333120177
343130,634482875131
316412,850029278009
341048,655132006002
300192,817054012381
267979,650414511199
296063,853211004882
320718,701197205291
334829,782150647440
183284,618149322640
40398,630509770571
164840,630509770571
313649,853533008650
180020,021853086447
206931,644216476626
196421,792273251530
213984,655132003155
223782,889696009159
366259,672975939014
366258,672975939007
340899,850037822065
343833,787790603290
361840,617737240045
352734,850011493151
342062,810011724174
366278,814743018150
376472,814743018365
255664,846626027942
364942,807658001188
364942,807658001195
360056,807658001232
334652,196852410170
374108,700040014707
358812,618149322923
360709,618149322954
200853,618149322930
360715,618149323227
360699,618149322947
377718,644216476626
6982,787799917008
283094,841333110147
228552,792273251585
223914,792273251578
233891,824968211281
43443,850680002357
359644,759751002602
362587,697937711200
364994,787790612995
335664,731722667461
251433,602573242025
365130,850029278689
366327,850029278221
355887,850029278696
349131,850029278641
347311,793888277410
321244,672975408985
321242,672975408978
367522,810017900329
365876,634482875667
367421,634482875803
359827,634482875612
359587,634482875162
367978,634482875575
349344,719896463195
365879,634482875551
374266,634482875285
357079,634482875230
381510,632726456511
331820,729220070852
368517,850039564109
381327,810011725768
6420,787799931097
274075,860003507711
357581,860003507780
308586,860003507728
381790,810082830989
244521,860001981728
55690,748252895356
232405,843495100042
54,617737239858
79828,073621195127
308762,729220071156
349810,729220070753
266592,781159522314
354258,745240308003
340498,842710001812
344117,867323000427
363203,700304156884
382465,842710001713
382464,794764009217
363481,655132006286
363077,850039564086
367809,853211004967
330478,653341739407
307299,700615556601
289550,787790372714
341876,855836006128
321438,810011720732
249768,803004720208
238277,703558838254
238277,703558838322
382621,794764010473
382736,859575007187
374310,778988298336
349812,860003322109
177736,841333105006
177736,841333105129
267359,832665000138
274557,832665000145
361241,832665000312
379056,810558019627
172225,723707547738
163,887961507812
254683,787790784593
350637,793888243255
320829,796520196612
348222,682863714364
291520,680140514218
269727,682863714371
291523,682863714449
337853,731559084141
340040,803979090405
305096,195893216154
350184,619264453127
350184,725765192189
378291,655132006293
356123,807658001164
352697,850037822126
362986,832665000329
311475,889696014405
555,634482875865
331343,742559958356
323903,736952866509
319263,736952866493
331343,806891847232
323903,806891847218
319263,806891847225
306494,806812035076
359744,806812035069
264205,867323000434
344118,867323000441
265784,806149659884
265784,806149660217
339741,816780002147
339743,816780002161
339742,816780002154
368317,038407832139
368318,038407832146
72809,703558837721
319910,036336173118
386366,859930005872
358246,810100190088
313807,787790609292
256713,859358006147
365104,079346002917
325941,810082830002
325941,610585962176
241066,843495101315
317321,618528205755
331401,806812035083
359142,728028465242
368431,769503265193
299838,745178487979
327313,850560007298
317411,655003984279
350431,850000576421
299604,787269945821
364020,787269685888
351600,853211004905
331131,619660556545
331130,619660556705
322093,618528205212
366202,806149660163
359234,793588575397
329058,787790887560
298229,011586657809
180901,790757739260
229414,611745858421
368854,655132006354
368930,655132006378
310974,856934004252
287075,682863714593
257,850008736056
286985,672975456092
286986,672975456108
294635,672975456115
332853,847944062615
366488,824968200353
369162,745178674836
310203,728028493184
341501,652733104847
333372,745687482977
283137,722777338444
367351,841333120962
296736,669145922495
366316,814743018136
366318,814743018129
340288,787790596493
302990,889698458955
322289,745178257633
324914,814743018174
376747,729220010315
355483,850045365127
367201,697363568263
254513,752830563353
360896,850038580018
379644,850029278085
108831,885348302982
108831,842710000891
273938,807658000921
303672,850029278207
328519,672975133962
321215,810011723122
335528,810558019122
317511,753692097871
336597,617737239971
276832,869449000121
344814,778988322031
313047,810017900251
367704,778988441046
287285,659701375551
348463,867058000440
238412,867058000402
325375,810082830019
244082,631080184108
2915,029877048724
371922,832665000343
385415,810017900398
371482,832665000176
324512,810019150531
324558,810019150548
334767,787790609896
382507,832665000299
358807,751565976490
388328,864722000485
337277,705333732788
318243,629270810371
348602,860001208467
374502,889696014597
344992,850050897002
273437,817054012541
334590,742559959469
369282,850000576803
326937,857476008449
317526,889696014405
196496,780742103305
346965,826956620907
719,045708008903
342070,857476008265
321608,753692068925
342070,857476008340
354934,810011725102
255456,817054011971
233371,810058800220
307044,860009139619
383179,850045365172
351991,860008685308
255262,029877035458
342921,817054011988
167698,630509334292
183271,630509334292
313,889698692540
73369,754295692395
73369,744882652116
346199,841333113438
366790,196852242467
352454,793888582446
377480,655132006385
256704,649241926214
359764,729220071057
382509,841333121259
311475,889696014368
316042,734598668426
225482,655132006392
295159,817054012145
344768,853211004899
346246,850037822010
360121,649241926245
369898,618149323258
370193,618149323241
310267,850039564017
392097,855836006265
385799,810024460397
380925,810024460298
377032,197644207879
377576,197644740376
274085,793611334304
368465,689466309331
368465,421271300444
355632,894769000261
358387,604565354174
380891,655132006446
371482,832665000367
391741,195166229577
268012,705333732801
275586,817054012442
366456,769293746391
361850,787790623991
388745,810011725621
388745,810011725645
90568,651650229626
347638,817054012459
337389,778988384831
183521,630509309382
184108,653569842989
383242,841333120207
355997,857476008340
210232,197644067886
354201,602573705339
366162,810017900404
334207,857848004932
334100,676538699339
382229,889698699730
358738,810017900343
364541,051497307806
324413,850032125253
340928,810003563088
208974,817054012091
191925,085761230675
354776,850024976153
332402,817054012329
143515,787799888582
220517,019962179914
375374,850018877473
248591,706949635784
313073,817054012312
202721,817054011681
354777,850024976160
289937,817054012480
300323,817054012268
368609,860003322161
368609,860003322185
277458,680750896971
271321,689070019008
358739,810017900343
317844,889696012630
326936,857476008432
284118,672975296520
272655,787790157182
347307,655132006125
352483,810003563064
319348,672975286255
320061,378482207874
323529,817054012350
343468,810011722569
241805,676538621958
350079,853183002589
325810,801390122552
325810,074427110604
346057,850030414045
286788,694536788824
320855,664918401870
356133,850018877282
356313,814743018082
339924,793888581944
358515,700304156457
320858,664918401887
360706,618149323210
320859,664918401894
364679,778988438558
316494,817054012190
275849,817054012398
338364,793888581746
358000,196852883462
300407,195893466023
336276,672975032906
323848,700615556274
379578,850032180450
298752,752830300385
358740,810017900350
363332,850038580032
354779,850024976184
349606,036336173149
343470,810011724648
358536,850008736247
375650,053334111959
315200,634482875193
147458,001514397846
855,655132001656
478,841333113513
826,655132005463
926,841333119966
393877,778988463086
104590,850680002432
18400,086371226751
362457,631080218582
379078,850032180535
12,860006586829
382311,841333121198
394331,841333121792
313056,074427101695
303600,889696011749
302643,841333106140
300872,853211004684
375115,655132005920
389917,841333121785
368767,841333113780
376794,634482736678
389916,841333121815
334888,728028493283
347149,841333116019
364426,810017900367
383818,841333122836
308505,889696012180
382310,841333121181
382310,841333121990
354775,850024976146
379907,889696014283
183685,817054011186
383367,014468200025
395369,079346004645
386937,860009077515
2452,885933460875
2452,032244535574
2452,717356313479
2452,885565167173
2452,717356260049
2452,074994353336
2452,802191641754
2452,790405292260
2452,761645197455
2452,692000179154
2452,885911056441
2452,763437230302
258242,744109268007
381626,029877039098
370264,704725643923
277564,729220070647
382510,841333121266
382510,841333107192
382463,778988383629
278685,817054012527
267979,650414722236
337668,850039408014
361216,685757264471
307686,850024976054
307807,889696012173
354824,850024976191
372720,841333120672
336844,810095331800
336844,860006642648
292670,817054012169
277699,672975067281
265017,673869990944
237153,752830290983
226605,860000409407
378001,803979090665
253087,856232002660
217884,856232002530
391086,850030923172
275972,634482736500
339131,889696005380
339131,889696005359
365105,036336173200
336958,792273252957
365107,036336173224
280885,706949635647
340035,841333113445
303599,889696917980
395833,053334907521
359421,841333113773
359421,841333116224
301561,728028465334
339031,889698548038
393910,889698699440
394334,805632476175
8730,817054011940
315234,810011722804
365137,850008736377
281549,806891847294
385318,729220010346
358212,841333116316
323392,841333113353
341066,672975032944
377055,841333120276
325293,700615556533
375295,850023181213
378278,850023181220
140796,850023181237
365647,803979090733
380165,803979090740
354729,803979090610
387369,850045365202
361577,850050897040
382937,842710001294
393492,889698669443
379178,889698692496
386139,889698718134
386135,889698705158
394864,889698708845
394863,889698692663
380887,759751002626
390095,810017900442
390097,810017900459
388719,700304157621
200114,700304155061
389198,700304157645
108832,842710001829
137167,819940021026
137167,719123896901
396537,810816031262
336931,672975286286
340193,195893646838
336274,195893872855
392173,778988462645
396607,778988468500
381144,856732007479
396788,630996910429
396750,601955301039
220452,850050897019
397077,765023055498
121297,609456646963
245961,609456646963
19319,655132005715
131184,655132005753
262208,672975133924
230251,672975263942
204814,850000576339
349998,748252981011
53383,824968299111
128,609456647489
165023,655132005821
244532,810011722842
397903,817246021740
397902,817246021733
397898,817246020934
5,810011725751
398079,635975181975
398339,860006372200
398397,037136050418
154674,869248000100
383206,850018877503
318714,842710001881
399640,850011507193
321071,627987767292
380439,618149323289
359895,778988456460
17419,029877031719
332629,850680002449
197865,867422000274
368017,729220010094
383818,841333121365
358738,810017900336
383633,850018877527
385760,655132006521
359394,814743018167
342032,810058800251
342894,850025725576
237179,736640880206
369751,850030923165
304668,810019150821
348447,806812035021
367662,810017900497
334065,729220071392
362976,850029278757
359962,617737240083
358320,051497333393
387566,634482875834
338760,719896463249
374562,841333120788
292914,850037822201
248490,644216212095
346205,742559959438
369082,811501039327
